0.01	0.53968
0.01937	0.54162
0.02874	0.54876
0.03811	0.53774
0.04748	0.5517
0.05685	0.54044
0.06622	0.54304
0.07559	0.54048
0.08496	0.54806
0.09433	0.5481
0.1037	0.55008
0.11307	0.53748
0.12244	0.55016
0.13181	0.54382
0.14118	0.5402
0.15055	0.56262
0.15992	0.55216
0.16929	0.54088
0.17866	0.54602
0.18803	0.54594
0.1974	0.53162
0.20677	0.54166
0.21614	0.54308
0.22551	0.54222
0.23488	0.5424
0.24425	0.55734
0.25362	0.55704
0.26299	0.54222
0.27236	0.54964
0.28173	0.5515
0.2911	0.53794
0.30047	0.5501
0.30984	0.54554
0.31921	0.54472
0.32858	0.555
0.33795	0.55502
0.34732	0.54706
0.35669	0.54814
0.36606	0.55468
0.37543	0.55228
0.3848	0.54812
0.39417	0.54396
0.40354	0.54864
0.41291	0.5577
0.42228	0.5417
0.43165	0.55778
0.44102	0.54642
0.45039	0.55628
0.45976	0.55468
0.46913	0.54924
0.4785	0.55188
0.48787	0.55164
0.49724	0.54598
0.50661	0.55198
0.51598	0.55082
0.52535	0.55302
0.53472	0.5471
0.5441	0.55012
0.55347	0.5501
0.56284	0.54652
0.57221	0.55088
0.58158	0.55384
0.59095	0.55616
0.60032	0.55952
0.60969	0.56732
0.61906	0.55264
0.62843	0.54698
0.6378	0.55982
0.64717	0.54328
0.65654	0.5523
0.66591	0.55942
0.67528	0.55274
0.68465	0.55266
0.69402	0.56066
0.70339	0.56328
0.71276	0.54938
0.72213	0.55366
0.7315	0.55362
0.74087	0.56224
0.75024	0.56752
0.75961	0.54732
0.76898	0.5503
0.77835	0.55842
0.78772	0.53738
0.79709	0.54926
0.80646	0.53436
0.81583	0.55184
0.8252	0.55834
0.83457	0.54076
0.84394	0.5499
0.85331	0.54964
0.86268	0.55
0.87205	0.55664
0.88142	0.54572
0.89079	0.5484
0.90016	0.55492
0.90953	0.54168
0.9189	0.54514
0.92827	0.54322
0.93764	0.53802
0.94701	0.54088
0.95638	0.53864
0.96575	0.5382
0.97512	0.53304
0.98449	0.5412
0.99386	0.52092
1.00323	0.53426
1.0126	0.50696
1.02197	0.51918
1.03134	0.46476
1.04071	0.44196
1.05008	0.39058
1.05945	0.31766
1.06882	0.21078
1.07819	0.09662
1.08756	0.05244
1.09693	0.0191
1.1063	0.00756
1.11567	4.2E-4
1.12504	4.6E-4
1.13441	0
1.14378	0
1.15315	0
1.16252	0
1.17189	0
1.18126	0
1.19063	0
1.2	0
	
